GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.misc,StrangeNetherGoo,106,0,10,0,23,0,11,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.misc,CoolantCell,16,0,0,0,4,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.misc,SteelThruster,33,0,2,0,8,0,5,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.misc,SyntheticEmerald,11,0,0,0,3,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.misc,AlloyIngot,7,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.misc,GoldIngot,28,0,4,0,6,0,4,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.misc,OrganicFertilizer,51,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.misc,OrganicFood,54,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.networks.energy,EnergyNetComponentType,33,0,0,0,6,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.networks.energy,EnergyNet,576,0,61,0,145,0,49,0,17,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.resources,NetherIceResource,28,0,2,0,6,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.resources,SaltResource,52,0,6,0,11,0,5,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.resources,GEOResourcesSetup,17,0,0,0,5,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.resources,AbstractResource,86,0,2,0,23,0,9,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.resources,UraniumResource,50,0,6,0,11,0,5,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.resources,OilResource,40,0,4,0,9,0,4,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.tasks,TickerTask,607,0,36,0,142,0,43,0,25,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.tasks,SlimefunStartupTask,103,0,10,0,22,0,9,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.tasks,ArmorTask,343,0,56,0,75,0,39,0,11,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.tasks,CapacitorTextureUpdateTask,78,0,10,0,19,0,8,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.tasks,AsyncRecipeChoiceTask,148,0,4,0,33,0,9,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.tasks,AncientAltarTask,431,0,30,0,82,0,22,0,7,0
Slimefun,me.mrCookieSlime.CSCoreLibPlugin.general.Inventory,ChestMenu,287,0,16,0,66,0,34,0,26,0
Slimefun,me.mrCookieSlime.CSCoreLibPlugin.general.Inventory,ClickAction,15,0,0,0,6,0,3,0,3,0
Slimefun,me.mrCookieSlime.CSCoreLibPlugin.general.Inventory,MenuListener,144,0,22,0,20,0,15,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.storage.data,PlayerData,136,0,6,0,36,0,14,0,11,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.accelerators,TreeGrowthAccelerator,206,0,24,0,36,0,20,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.accelerators,CropGrowthAccelerator,133,0,16,0,23,0,13,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.accelerators,AbstractGrowthAccelerator,187,0,2,0,15,0,9,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.accelerators,AnimalGrowthAccelerator,121,0,16,0,21,0,13,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.accelerators,AbstractGrowthAccelerator.new BlockTicker() {...},13,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.accelerators,AbstractGrowthAccelerator.new SimpleBlockBreakHandler() {...},19,0,2,0,5,0,3,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services.sounds,SoundConfiguration,21,0,0,0,8,0,4,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services.sounds,SoundEffect,888,0,16,0,119,0,18,0,10,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services.sounds,SoundService,184,0,8,0,32,0,9,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,CustomTextureService,166,0,12,0,44,0,14,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,PermissionsService,177,0,22,0,34,0,18,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,CustomItemDataService,107,0,12,0,28,0,13,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,UpdaterService,208,0,26,0,53,0,22,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,ThreadService.new ThreadFactory() {...},21,0,0,0,2,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,ThreadService.new ThreadFactory() {...},21,0,0,0,2,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,AutoSavingService,160,0,22,0,38,0,15,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,MetricsService,390,0,30,0,87,0,27,0,12,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,AnalyticsService,241,0,24,0,56,0,19,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,MinecraftRecipeService,178,0,20,0,35,0,18,0,8,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,ThreadService,79,0,0,0,17,0,6,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,PerWorldSettingsService,394,0,38,0,79,0,35,0,16,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,BackupService,275,0,20,0,52,0,17,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,LocalizationService,438,0,38,0,97,0,36,0,17,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,BlockDataService,116,0,14,0,30,0,14,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.core.services,MetricsService.new HttpResponse.BodySubscriber() {...},105,0,4,0,19,0,8,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.entity,FireworksListener,35,0,6,0,8,0,5,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.entity,IronGolemListener,73,0,18,0,20,0,11,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.entity,BeeListener,67,0,12,0,16,0,8,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.entity,EntityInteractionListener,68,0,12,0,15,0,9,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.entity,PiglinListener,122,0,26,0,33,0,17,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.entity,WitherListener,41,0,6,0,9,0,5,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.listeners.entity,MobDropListener,127,0,26,0,29,0,17,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.food,MeatJerky,41,0,0,0,5,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.food,FortuneCookie,27,0,0,0,7,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.food,MagicSugar,50,0,8,0,13,0,7,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.food,HeavyCream,25,0,4,0,7,0,5,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.food,MonsterJerky,32,0,2,0,7,0,5,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.food,Juice,136,0,16,0,25,0,13,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.food,BirthdayCake,7,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.food,DietCookie,31,0,2,0,9,0,4,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.autocrafters,ArmorAutoCrafter,8,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.autocrafters,AbstractAutoCrafter.new BlockTicker() {...},14,0,0,0,4,0,3,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.autocrafters,EnhancedAutoCrafter,8,0,0,0,2,0,1,0,1,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.autocrafters,VanillaAutoCrafter,366,0,28,0,66,0,23,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.autocrafters,SlimefunAutoCrafter,221,0,16,0,44,0,12,0,4,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.autocrafters,SlimefunItemRecipe,125,0,8,0,18,0,9,0,5,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.autocrafters,AbstractAutoCrafter,857,0,85,0,157,0,63,0,20,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.autocrafters,VanillaRecipe,304,0,22,0,37,0,17,0,6,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.autocrafters,AbstractRecipe,69,0,8,0,20,0,11,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical.runes,EnchantmentRune,340,0,52,0,76,0,35,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical.runes,ElementalRune,15,0,0,0,4,0,2,0,2,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical.runes,SoulboundRune,163,0,24,0,35,0,19,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.magical.runes,VillagerRune,94,0,12,0,19,0,9,0,3,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.enchanting,AutoEnchanter,339,0,50,0,57,0,32,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.enchanting,BookBinder,483,0,70,0,72,0,44,0,9,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.enchanting,AutoDisenchanter,327,0,44,0,59,0,29,0,7,0
Slimefun,io.github.thebusybiscuit.slimefun4.implementation.items.electric.machines.enchanting,AbstractEnchantmentMachine,237,0,20,0,35,0,15,0,5,0
Slimefun,me.mrCookieSlime.Slimefun.api,BlockStorage,1967,0,208,0,430,0,189,0,85,0
Slimefun,me.mrCookieSlime.Slimefun.api,EmptyBlockData,14,0,0,0,4,0,3,0,3,0
Slimefun,me.mrCookieSlime.Slimefun.api,BlockInfoConfig,111,0,6,0,24,0,19,0,16,0
